"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 26 17:41:37 GMT 2024","Mon Feb 26 17:41:37 GMT 2024","113","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestCorrectSymbols","buildConfigIdTestCorrectSymbols",""
"passed","Mon Feb 26 17:41:46 GMT 2024","Mon Feb 26 17:41:46 GMT 2024","60","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckValidationProjectName","CheckValidationProjectName",""
"skipped","Mon Feb 26 17:41:55 GMT 2024","Mon Feb 26 17:41:55 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject",""
"passed","Mon Feb 26 17:41:48 GMT 2024","Mon Feb 26 17:41:48 GMT 2024","50","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkProjectNameValidationIsCorrectly","checkProjectNameValidationIsCorrectly",""
"failed","Mon Feb 26 17:40:26 GMT 2024","Mon Feb 26 17:40:26 GMT 2024","217","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"passed","Mon Feb 26 17:41:50 GMT 2024","Mon Feb 26 17:41:50 GMT 2024","46","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkProjectNameValidationIsNotCorrectly","checkProjectNameValidationIsNotCorrectly",""
"skipped","Mon Feb 26 17:40:28 GMT 2024","Mon Feb 26 17:40:28 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestIncorrectSymbols","buildConfigNameTestIncorrectSymbols",""
"passed","Mon Feb 26 17:41:39 GMT 2024","Mon Feb 26 17:41:39 GMT 2024","169","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"passed","Mon Feb 26 17:41:51 GMT 2024","Mon Feb 26 17:41:51 GMT 2024","43","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProject","checkValidationIdOfProject",""
"passed","Mon Feb 26 17:41:50 GMT 2024","Mon Feb 26 17:41:50 GMT 2024","46","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkProjectNameValidationIsNotCorrectly","checkProjectNameValidationIsNotCorrectly",""
"passed","Mon Feb 26 17:41:39 GMT 2024","Mon Feb 26 17:41:39 GMT 2024","100","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"failed","Mon Feb 26 17:40:48 GMT 2024","Mon Feb 26 17:40:48 GMT 2024","53","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProjectIsNotCorrect","checkValidationIdOfProjectIsNotCorrect",""
"skipped","Mon Feb 26 17:41:55 GMT 2024","Mon Feb 26 17:41:55 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViewerShouldNotHaveRightsToCreateProject","projectViewerShouldNotHaveRightsToCreateProject",""
"skipped","Mon Feb 26 17:41:55 GMT 2024","Mon Feb 26 17:41:55 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProjectIsNotCorrect","checkValidationIdOfProjectIsNotCorrect",""
"failed","Mon Feb 26 17:41:54 GMT 2024","Mon Feb 26 17:41:54 GMT 2024","45","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProjectIsNotCorrect","checkValidationIdOfProjectIsNotCorrect",""
"passed","Mon Feb 26 17:41:49 GMT 2024","Mon Feb 26 17:41:49 GMT 2024","81","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkProjectNameValidationIsCorrectly","checkProjectNameValidationIsCorrectly",""
"failed","Mon Feb 26 17:41:53 GMT 2024","Mon Feb 26 17:41:53 GMT 2024","37","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProjectIsNotCorrect","checkValidationIdOfProjectIsNotCorrect",""
"broken","Mon Feb 26 17:42:09 GMT 2024","Mon Feb 26 17:42:09 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","afterTest","afterTest",""
"skipped","Mon Feb 26 17:41:55 GMT 2024","Mon Feb 26 17:41:55 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperShouldNotHaveRightsToCreateProject","projectDeveloperShouldNotHaveRightsToCreateProject",""
"passed","Mon Feb 26 17:41:38 GMT 2024","Mon Feb 26 17:41:38 GMT 2024","136","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"passed","Mon Feb 26 17:41:43 GMT 2024","Mon Feb 26 17:41:43 GMT 2024","104","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckProjectWithSameNameOfParentProjectBeAbleToCreate","CheckProjectWithSameNameOfParentProjectBeAbleToCreate",""
"skipped","Mon Feb 26 17:41:55 GMT 2024","Mon Feb 26 17:41:55 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject",""
"skipped","Mon Feb 26 17:41:42 GMT 2024","Mon Feb 26 17:41:42 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"passed","Mon Feb 26 17:41:52 GMT 2024","Mon Feb 26 17:41:52 GMT 2024","76","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProject","checkValidationIdOfProject",""
"passed","Mon Feb 26 17:38:02 GMT 2024","Mon Feb 26 17:38:55 GMT 2024","52765","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"passed","Mon Feb 26 17:41:46 GMT 2024","Mon Feb 26 17:41:46 GMT 2024","56","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckValidationProjectName","CheckValidationProjectName",""
"passed","Mon Feb 26 17:41:51 GMT 2024","Mon Feb 26 17:41:51 GMT 2024","47","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProject","checkValidationIdOfProject",""
"passed","Mon Feb 26 17:41:36 GMT 2024","Mon Feb 26 17:41:36 GMT 2024","206","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestCorrectSymbols","buildConfigIdTestCorrectSymbols",""
"passed","Mon Feb 26 17:41:48 GMT 2024","Mon Feb 26 17:41:48 GMT 2024","40","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkNoProjectFoundByNotExistedLocator","checkNoProjectFoundByNotExistedLocator",""
"failed","Mon Feb 26 17:41:56 GMT 2024","Mon Feb 26 17:42:08 GMT 2024","12300","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","authorizedUserShouldBeAbleCreateNewProject",""
"skipped","Mon Feb 26 17:41:42 GMT 2024","Mon Feb 26 17:41:42 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"passed","Mon Feb 26 17:41:44 GMT 2024","Mon Feb 26 17:41:44 GMT 2024","143","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckProjectWithThisNameAlreadyExists","CheckProjectWithThisNameAlreadyExists",""
"skipped","Mon Feb 26 17:41:42 GMT 2024","Mon Feb 26 17:41:42 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"skipped","Mon Feb 26 17:41:42 GMT 2024","Mon Feb 26 17:41:42 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"passed","Mon Feb 26 17:41:40 GMT 2024","Mon Feb 26 17:41:40 GMT 2024","149","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"failed","Mon Feb 26 17:41:42 GMT 2024","Mon Feb 26 17:41:42 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","afterTest","afterTest",""
"passed","Mon Feb 26 17:41:38 GMT 2024","Mon Feb 26 17:41:38 GMT 2024","162","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
