"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Feb 26 15:15:13 GMT 2024","Mon Feb 26 15:15:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestIncorrectSymbols","buildConfigNameTestIncorrectSymbols",""
"passed","Mon Feb 26 15:15:10 GMT 2024","Mon Feb 26 15:15:11 GMT 2024","147","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"skipped","Mon Feb 26 15:13:59 GMT 2024","Mon Feb 26 15:13:59 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestIncorrectSymbols","buildConfigNameTestIncorrectSymbols",""
"skipped","Mon Feb 26 15:15:13 GMT 2024","Mon Feb 26 15:15:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"passed","Mon Feb 26 15:15:08 GMT 2024","Mon Feb 26 15:15:08 GMT 2024","231","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestCorrectSymbols","buildConfigIdTestCorrectSymbols",""
"skipped","Mon Feb 26 15:15:29 GMT 2024","Mon Feb 26 15:15:29 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectViewerShouldNotHaveRightsToCreateProject","projectViewerShouldNotHaveRightsToCreateProject",""
"passed","Mon Feb 26 15:11:22 GMT 2024","Mon Feb 26 15:12:18 GMT 2024","56275","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"passed","Mon Feb 26 15:15:24 GMT 2024","Mon Feb 26 15:15:24 GMT 2024","49","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProject","checkValidationIdOfProject",""
"passed","Mon Feb 26 15:15:14 GMT 2024","Mon Feb 26 15:15:14 GMT 2024","117","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckNameWithThisNameAlreadyExist","CheckNameWithThisNameAlreadyExist",""
"skipped","Mon Feb 26 15:15:29 GMT 2024","Mon Feb 26 15:15:29 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkValidationIdOfProjectIsNotCorrect","checkValidationIdOfProjectIsNotCorrect",""
"skipped","Mon Feb 26 15:15:13 GMT 2024","Mon Feb 26 15:15:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestIncorrectSymbols","buildConfigNameTestIncorrectSymbols",""
