"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 26 13:19:13 GMT 2024","Mon Feb 26 13:19:14 GMT 2024","97","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckNameWithThisNameAlreadyExist","CheckNameWithThisNameAlreadyExist",""
"passed","Mon Feb 26 13:19:14 GMT 2024","Mon Feb 26 13:19:14 GMT 2024","135","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckProjectWithSameNameOfParentProjectBeAbleToCreate","CheckProjectWithSameNameOfParentProjectBeAbleToCreate",""
"skipped","Mon Feb 26 13:19:13 GMT 2024","Mon Feb 26 13:19:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"passed","Mon Feb 26 13:19:27 GMT 2024","Mon Feb 26 13:19:42 GMT 2024","15082","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","authorizedUserShouldBeAbleCreateNewProject",""
"skipped","Mon Feb 26 13:19:27 GMT 2024","Mon Feb 26 13:19:27 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectDeveloperShouldNotHaveRightsToCreateProject","projectDeveloperShouldNotHaveRightsToCreateProject",""
"passed","Mon Feb 26 13:19:13 GMT 2024","Mon Feb 26 13:19:13 GMT 2024","148","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","CheckBeAbleToCreateNewProjectInParentProjectAlreadyExistedProject","CheckBeAbleToCreateNewProjectInParentProjectAlreadyExistedProject",""
"passed","Mon Feb 26 13:19:07 GMT 2024","Mon Feb 26 13:19:08 GMT 2024","213","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestCorrectSymbols","buildConfigIdTestCorrectSymbols",""
"passed","Mon Feb 26 13:19:20 GMT 2024","Mon Feb 26 13:19:20 GMT 2024","81","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","checkProjectNameValidationIsNotCorrectly","checkProjectNameValidationIsNotCorrectly",""
"passed","Mon Feb 26 13:19:11 GMT 2024","Mon Feb 26 13:19:11 GMT 2024","163","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"skipped","Mon Feb 26 13:19:13 GMT 2024","Mon Feb 26 13:19:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestIncorrectSymbols","buildConfigNameTestIncorrectSymbols",""
