"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCannotBeDoubledInSameProject","buildConfigNameTestCannotBeDoubledInSameProject",""
"passed","Sat Feb 24 18:52:08 GMT 2024","Sat Feb 24 18:52:08 GMT 2024","182","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestCorrectSymbols","buildConfigIdTestCorrectSymbols",""
"skipped","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"passed","Sat Feb 24 18:52:10 GMT 2024","Sat Feb 24 18:52:10 GMT 2024","126","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"passed","Sat Feb 24 18:50:45 GMT 2024","Sat Feb 24 18:50:49 GMT 2024","3404","Surefire suite","Surefire test","com.example.teamcity.api.AgentsAuthorizedTest","com.example.teamcity.api.AgentsAuthorizedTest","authorizeAgentTest","authorizeAgentTest",""
"passed","Sat Feb 24 18:52:12 GMT 2024","Sat Feb 24 18:52:12 GMT 2024","332","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCanBeDoubledInDifferentProject","buildConfigNameTestCanBeDoubledInDifferentProject",""
"passed","Sat Feb 24 18:52:08 GMT 2024","Sat Feb 24 18:52:08 GMT 2024","171","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"skipped","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"skipped","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestIncorrectSymbols","buildConfigNameTestIncorrectSymbols",""
"passed","Sat Feb 24 18:52:01 GMT 2024","Sat Feb 24 18:52:04 GMT 2024","2847","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","CheckNoProjectFoundByEmptyOrNotExistedLocator","CheckNoProjectFoundByEmptyOrNotExistedLocator",""
"skipped","Sat Feb 24 18:51:18 GMT 2024","Sat Feb 24 18:51:18 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"passed","Sat Feb 24 18:52:04 GMT 2024","Sat Feb 24 18:52:04 GMT 2024","355","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","CheckNoProjectFoundByEmptyOrNotExistedLocator","CheckNoProjectFoundByEmptyOrNotExistedLocator",""
"passed","Sat Feb 24 18:52:11 GMT 2024","Sat Feb 24 18:52:11 GMT 2024","115","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestIncorrectSymbols","buildConfigIdTestIncorrectSymbols",""
"skipped","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"failed","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:25 GMT 2024","11755","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","authorizedUserShouldBeAbleCreateNewProject",""
"skipped","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigNameTestCorrectSymbols","buildConfigNameTestCorrectSymbols",""
"skipped","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"failed","Sat Feb 24 18:52:13 GMT 2024","Sat Feb 24 18:52:13 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","afterTest","afterTest",""
"passed","Sat Feb 24 18:52:05 GMT 2024","Sat Feb 24 18:52:06 GMT 2024","1236","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigIdTestCorrectSymbols","buildConfigIdTestCorrectSymbols",""
